benchmark,n_train,n_test,weight,pca_dim,model,overall_rmse,cliff_rmse,noncliff_rmse,time_s
CHEMBL4005_Ki,767,193,v3,160,TabICL-MLX,0.6240971003889398,0.7946281921601037,0.4631684511730733,2.0273678302764893
CHEMBL4005_Ki,767,193,v3,192,TabICL-MLX,0.618173656419306,0.7822492693821149,0.46471701425024664,2.4988012313842773
CHEMBL4005_Ki,767,193,v4,96,TabICL-MLX,0.6262559430950141,0.8028590715738605,0.4578943172944461,1.2825231552124023
CHEMBL4005_Ki,767,193,v4,128,TabICL-MLX,0.6200045746203825,0.7809379335839578,0.47047958764421405,1.674126148223877
CHEMBL4005_Ki,767,193,v4,160,TabICL-MLX,0.6323331265208715,0.795273161928875,0.48126426217384793,2.0375759601593018
CHEMBL4005_Ki,767,193,v4,192,TabICL-MLX,0.6184856668984073,0.7872480549526324,0.45929590569342127,2.462249279022217
CHEMBL4005_Ki,767,193,v5,96,TabICL-MLX,0.6137836609445337,0.7843710925852198,0.4519272957611142,1.2757809162139893
CHEMBL4005_Ki,767,193,v5,128,TabICL-MLX,0.6094411911839431,0.7820276586124297,0.4446791612294985,1.6620299816131592
CHEMBL4005_Ki,767,193,v5,160,TabICL-MLX,0.6088266350683746,0.7733617032604969,0.4540898803520856,2.0406219959259033
CHEMBL4005_Ki,767,193,v5,192,TabICL-MLX,0.6018410322719318,0.7602923217554309,0.45400445371493464,2.472654104232788
CHEMBL4005_Ki,767,193,v6,96,TabICL-MLX,0.6186074449102901,0.7927580304468392,0.4526767651271172,1.2853548526763916
CHEMBL4005_Ki,767,193,v6,128,TabICL-MLX,0.6144210768270215,0.7799892934651264,0.4588515880943817,1.674072027206421
CHEMBL4005_Ki,767,193,v6,160,TabICL-MLX,0.6074253094444204,0.7646467615647542,0.46146968249220766,2.0209600925445557
CHEMBL4005_Ki,767,193,v6,192,TabICL-MLX,0.6114687285657953,0.7677811992197618,0.46687619481067894,2.4858880043029785
CHEMBL4203_Ki,582,149,v3,96,TabICL-MLX,0.8704022113031283,1.3009403349135127,0.8174593033999606,1.0161139965057373
CHEMBL4203_Ki,582,149,v3,128,TabICL-MLX,0.8797006026760829,1.3360089734684084,0.8229392004348224,1.366351842880249
CHEMBL4203_Ki,582,149,v3,160,TabICL-MLX,0.8735817245941162,1.2776862102446616,0.8246494270836647,1.6458089351654053
CHEMBL4203_Ki,582,149,v3,192,TabICL-MLX,0.8816520017499173,1.3370996517771792,0.8250551003060066,2.009866952896118
CHEMBL4203_Ki,582,149,v4,96,TabICL-MLX,0.8895995946346361,1.3889724255976934,0.8262092816336837,1.0163943767547607
CHEMBL4203_Ki,582,149,v4,128,TabICL-MLX,0.8811513074437343,1.362827389431734,0.8204322727502097,1.3690071105957031
CHEMBL4203_Ki,582,149,v4,160,TabICL-MLX,0.8977616463216223,1.3733378681243789,0.8382917035562932,1.6629722118377686
CHEMBL4203_Ki,582,149,v4,192,TabICL-MLX,0.9024802100635085,1.3950446970762318,0.8404138094151018,1.9824001789093018
CHEMBL4203_Ki,582,149,v5,96,TabICL-MLX,0.8898232180509954,1.3927640857631323,0.8258628537829477,1.015347957611084
CHEMBL4203_Ki,582,149,v5,128,TabICL-MLX,0.8871990701069443,1.394650878904113,0.8224584212997309,1.3667089939117432
CHEMBL4203_Ki,582,149,v5,160,TabICL-MLX,0.8840546772605015,1.3211183064060459,0.8303159844178585,1.6526579856872559
CHEMBL4203_Ki,582,149,v5,192,TabICL-MLX,0.8880102356458259,1.3377530883485365,0.8323919383071536,1.987428903579712
CHEMBL4203_Ki,582,149,v6,96,TabICL-MLX,0.8756543505675846,1.358223964914177,0.8146940099224167,1.0119757652282715
CHEMBL4203_Ki,582,149,v6,128,TabICL-MLX,0.8764224411422137,1.2426463305387876,0.8330274537108707,1.362191915512085
CHEMBL4203_Ki,582,149,v6,160,TabICL-MLX,0.870139792819787,1.2785678329554215,0.8205216640655302,1.6404318809509277
CHEMBL4203_Ki,582,149,v6,192,TabICL-MLX,0.8763331407293101,1.2889655336843038,0.8261684841510276,2.0191259384155273
CHEMBL4616_EC50,543,139,v3,96,TabICL-MLX,0.6506299331800489,0.7073979138298,0.5814209112519354,0.953822135925293
CHEMBL4616_EC50,543,139,v3,128,TabICL-MLX,0.6596875304308387,0.7298645948219418,0.5721280189652872,1.2880690097808838
CHEMBL4616_EC50,543,139,v3,160,TabICL-MLX,0.6675375500307568,0.7187530683369034,0.605868373781885,1.5732898712158203
CHEMBL4616_EC50,543,139,v3,192,TabICL-MLX,0.6589127515798192,0.7202071470722217,0.5836678862559882,1.8739898204803467
CHEMBL4616_EC50,543,139,v4,96,TabICL-MLX,0.6617231339598797,0.712893467727637,0.6000647291394963,0.9574978351593018
CHEMBL4616_EC50,543,139,v4,128,TabICL-MLX,0.658671181540067,0.7016627896338458,0.6075870743109968,1.2883920669555664
CHEMBL4616_EC50,543,139,v4,160,TabICL-MLX,0.6707018212920611,0.7217905168514441,0.6092249856821976,1.5571739673614502
CHEMBL4616_EC50,543,139,v4,192,TabICL-MLX,0.6685126694567899,0.7351939727801804,0.5859870381077223,1.908935785293579
CHEMBL4616_EC50,543,139,v5,96,TabICL-MLX,0.6619390533042925,0.7106121702218713,0.6035490304534762,0.960474967956543
CHEMBL4616_EC50,543,139,v5,128,TabICL-MLX,0.6551832202370222,0.7044176722736402,0.5960085226704096,1.2827670574188232
CHEMBL4616_EC50,543,139,v5,160,TabICL-MLX,0.66285939904546,0.7254344838594778,0.5859147893954869,1.5492761135101318
CHEMBL4616_EC50,543,139,v5,192,TabICL-MLX,0.6692094490211871,0.7301446532282191,0.5945818244186035,1.872032642364502
CHEMBL4616_EC50,543,139,v6,96,TabICL-MLX,0.6579668430290769,0.709488366432866,0.5958143286797501,0.9656238555908203
CHEMBL4616_EC50,543,139,v6,128,TabICL-MLX,0.6645947511184448,0.7299958600619253,0.5837848794633482,1.287045955657959
CHEMBL4616_EC50,543,139,v6,160,TabICL-MLX,0.6608192680789446,0.7241065653438661,0.5828703905250968,1.569220781326294
CHEMBL4616_EC50,543,139,v6,192,TabICL-MLX,0.6744777257209222,0.7389955244303048,0.595024347528411,1.8633310794830322
CHEMBL4792_Ki,1174,297,v3,96,TabICL-MLX,0.598711640238155,0.6299621768602627,0.5600113387322323,1.8465588092803955
CHEMBL4792_Ki,1174,297,v3,128,TabICL-MLX,0.5881076551549205,0.6137516623045247,0.5566649582212275,2.403580904006958
CHEMBL4792_Ki,1174,297,v3,160,TabICL-MLX,0.6014322412334872,0.6263652909728631,0.5709366192155798,2.9511849880218506
CHEMBL4792_Ki,1174,297,v3,192,TabICL-MLX,0.6081464806004258,0.64403413039152,0.563347204952699,3.6625118255615234
CHEMBL4792_Ki,1174,297,v4,96,TabICL-MLX,0.6001082590903101,0.6292955129787451,0.5641124713773525,1.8889920711517334
CHEMBL4792_Ki,1174,297,v4,128,TabICL-MLX,0.5967842672199539,0.6257456384781904,0.5610715689931681,2.433363914489746
CHEMBL4792_Ki,1174,297,v4,160,TabICL-MLX,0.6141719545846709,0.6502932455575277,0.569091430297367,2.9473211765289307
CHEMBL4792_Ki,1174,297,v4,192,TabICL-MLX,0.5910531838251513,0.6085688320244597,0.5699158425694923,3.5762617588043213
CHEMBL4792_Ki,1174,297,v5,96,TabICL-MLX,0.5979369757079693,0.6335456274833499,0.553457615948266,1.829921007156372
CHEMBL4792_Ki,1174,297,v5,128,TabICL-MLX,0.5944506626927926,0.6142513111055484,0.5704564213419671,2.3873987197875977
CHEMBL4792_Ki,1174,297,v5,160,TabICL-MLX,0.6022574633828272,0.6235173281852002,0.5764366963742943,2.954946994781494
CHEMBL4792_Ki,1174,297,v5,192,TabICL-MLX,0.5882786328990824,0.6089999438553583,0.5631141224190551,3.6334972381591797
CHEMBL4792_Ki,1174,297,v6,96,TabICL-MLX,0.5892924580869351,0.6174781452975645,0.5545643414523015,1.8227171897888184
CHEMBL4792_Ki,1174,297,v6,128,TabICL-MLX,0.5991900590098082,0.6236308120805368,0.5693193698258759,2.4106311798095703
CHEMBL4792_Ki,1174,297,v6,160,TabICL-MLX,0.6051846237484588,0.6351470505539704,0.5681953586785584,2.970587730407715
CHEMBL4792_Ki,1174,297,v6,192,TabICL-MLX,0.5853360967976385,0.6042892781071698,0.5623929663656487,3.5684871673583984
